id,trade_code,name
847,001092,广发生物科技指数(QDII
848,001093,广发生物科技指数美元
849,001094,国投瑞银添利宝货币A
850,001095,国投瑞银添利宝货币B
851,001096,国寿安保聚宝盆货币
852,001097,华泰柏瑞积极优选股票
853,001101,银华惠添益货币
854,001102,前海开源国家比较优势混合
855,001103,前海开源工业革命4.0混合
856,001104,华安新丝路主题股票
857,001105,信达澳银转型创新股票
858,001106,华商健康生活混合
859,001110,中欧瑾泉灵活配置混合A
860,001111,中欧瑾泉灵活配置混合C
861,001112,东方红中国优势混合
862,001113,南方大数据100A
863,001115,广发聚安混合A
864,001116,广发聚安混合C
865,001117,中欧精选定期开放混合A
866,001118,华宝事件驱动混合
867,001119,国投瑞银新回报混合
868,001120,东方睿鑫热点挖掘混合A
869,001121,东方睿鑫热点挖掘混合C
870,001122,鹏华弘利混合A
871,001123,鹏华弘利混合C
872,001124,融通通泰保本混合C
873,001125,博时互联网主题灵活配置混合
874,001126,上投摩根卓越制造股票
875,001127,中银宏观策略混合
876,001128,宝盈新兴产业混合
877,001133,广发中证全指可选消费联接A
878,001134,广发天天利货币E
879,001135,益民品质升级混合
880,001136,易方达裕如混合
881,001137,国投瑞银岁丰利债券A
882,001138,国投瑞银岁丰利债券C
883,001139,华安新动力灵活配置混合
884,001140,工银总回报灵活配置混合
885,001141,泰达宏利创盈混合A
886,001142,泰达宏利创盈混合B
887,001143,华商量化进取混合
888,001144,大成互联网思维混合
889,001146,中欧瑾源灵活配置混合A
890,001147,中欧瑾源灵活配置混合C
891,001148,申万菱信多策略灵活配置混合
892,001149,汇丰晋信恒生龙头指数C
893,001150,融通互联网传媒灵活配置混合
894,001152,融通新区域新经济灵活配置混合
895,001154,北信瑞丰平安中国
896,001156,申万菱信新能源汽车混合
897,001157,国联安睿祺灵活配置混合
898,001158,工银新材料新能源股票
899,001159,大成景秀灵活配置混合A
900,001162,前海开源优势蓝筹股票A
901,001163,银华中国梦30股票
902,001164,中欧琪和灵活配置混合A
903,001165,中欧琪和灵活配置混合C
904,001166,建信环保产业股票
905,001167,金鹰科技创新股票
906,001168,国投瑞银优选收益混合
907,001170,泰达宏利复兴混合
908,001171,工银养老产业股票
909,001172,鹏华弘泽混合A
910,001173,中欧瑾和灵活配置混合A
911,001174,中欧瑾和灵活配置混合C
912,001175,山证日日添利货币A
913,001176,山证日日添利货币B
914,001177,山证日日添利货币C
915,001178,前海开源再融资股票
916,001179,德邦大健康灵活配置混合
917,001180,广发医药卫生联接A
918,001181,南方改革机遇
919,001182,易方达安心回馈混合
920,001183,南方利淘A
921,001184,易方达新常态灵活配置混合
922,001185,安信动态策略混合A
923,001186,富国文体健康股票
924,001188,鹏华改革红利股票
925,001189,广发聚宝混合
926,001190,鹏华弘润混合A
927,001191,鹏华弘润混合C
928,001192,上投摩根整合驱动混合
929,001193,中金消费升级
930,001194,景顺长城稳健回报混合A
931,001195,工银农业产业股票
932,001196,东方鼎新灵活配置混合A
933,001197,长盛转型升级主题灵活配置混
934,001198,东方惠新灵活配置混合A
935,001199,创金合信聚利债券A
936,001200,创金合信聚利债券C
937,001201,申万菱信安鑫回报混合A
938,001202,东方红领先精选混合
939,001203,东方红稳健精选混合A
940,001204,东方红稳健精选混合C
941,001205,建信稳健回报灵活配置混合
942,001206,广发聚惠混合A
943,001207,广发聚惠混合C
944,001208,诺安低碳经济股票
945,001209,前海开源一带一路混合A
946,001210,天弘互联网混合
947,001211,中欧滚钱宝货币A
948,001212,华润元大稳健债券A
949,001213,华润元大稳健债券C
950,001214,华泰柏瑞中证500ETF联
951,001215,博时沪港深优质企业基金A
952,001216,易方达新收益混合A
953,001217,易方达新收益混合C
954,001218,国投瑞银精选收益混合
955,001219,上投摩根动态多因子混合
956,001220,民生加银研究精选混合
957,001222,鹏华外延成长混合
958,001223,鹏华文化传媒娱乐股票
959,001224,中邮新思路灵活配置混合
960,001225,中邮趋势精选灵活配置混合
961,001226,中邮稳健添利灵活配置混合
962,001227,中邮信息产业灵活配置混合
963,001228,国联安鑫享灵活配置混合A
964,001229,德邦福鑫灵活配置混合A
965,001230,鹏华医药科技
966,001231,银华泰利灵活配置混合A
967,001232,嘉合货币A
968,001233,嘉合货币B
969,001234,国金众赢货币
970,001235,中银国有企业债A
971,001236,博时丝路主题股票A
972,001237,博时上证50ETF联接A
973,001239,长盛国企改革混合
974,001240,民生加银现金增利货币D
975,001241,国寿安保中证500ETF联
976,001242,博时中证淘金大数据100A
977,001243,博时中证淘金大数据100I
978,001244,华泰柏瑞量化智慧混合A
979,001245,工银生态环境股票
980,001246,兴银长乐定开债
981,001247,华泰柏瑞新利混合A
982,001249,易方达新利灵活配置混合
983,001250,天弘新活力混合
984,001251,天弘现金管家货币D
985,001252,中海进取收益混合
986,001253,建信回报灵活配置混合
987,001254,泰达宏利新起点混合A
988,001255,长城改革红利混合
989,001256,泓德优选成长混合
990,001257,兴业收益增强债券A
991,001258,兴业收益增强债券C
992,001261,中融新机遇混合
993,001264,银华恒利灵活配置混合A
994,001265,国泰兴益灵活配置混合A
995,001266,国投瑞银招财混合
996,001267,泰达宏利蓝筹混合
997,001268,富国国家安全主题混合
998,001270,英大灵活配置混合型发起式A
999,001271,英大灵活配置混合型发起式B
1000,001272,兴业聚利灵活配置混合
1001,001273,民生加银新动力混合A
1002,001274,民生加银新动力混合D
1003,001275,中邮创新优势灵活配置混合
1004,001276,建信新经济灵活配置混合
1005,001277,博时国企改革股票
1006,001278,前海开源清洁能源混合A
1007,001279,中海积极增利混合
1008,001280,银华聚利灵活配置混合A
1009,001281,长安鑫利优选混合A
1010,001282,华安新机遇灵活配置
1011,001283,红塔红土盛金新动力混合A
1012,001284,红塔红土盛金新动力混合C
1013,001285,易方达新鑫混合I
1014,001286,易方达新鑫混合E
1015,001287,安信优势增长混合A
1016,001289,银华汇利灵活配置混合A
1017,001291,大摩量化多策略股票
1018,001294,新华战略新兴产业灵活配置混合
1019,001296,长城转型成长灵活配置混合
1020,001297,平安智慧中国混合
1021,001298,金鹰民族新兴混合
1022,001299,兴业添利债券
1023,001300,大成睿景灵活配置混合A
1024,001301,大成睿景灵活配置混合C
1025,001302,前海开源金银珠宝混合A
1026,001303,银华稳利灵活配置混合A
1027,001304,建信鑫安回报灵活配置混合
1028,001305,九泰天富改革混合
1029,001306,中欧永裕混合A
1030,001307,中欧永裕混合C
1031,001308,博时外服货币
1032,001309,东方红睿逸定期开放混合
1033,001311,华安新回报灵活配置混合
1034,001312,华安新优选灵活配置混合A
1035,001313,上投摩根智慧互联股票
1036,001314,易方达新益混合I
1037,001315,易方达新益混合E
1038,001316,安信稳健增值混合A
1039,001318,东方新策略灵活配置混合A
1040,001319,农银信息传媒股票
1041,001320,工银丰盈回报灵活配置混合
1042,001322,东吴新趋势
1043,001323,东吴移动互联A
1044,001324,华宝新价值混合
1045,001325,鹏华弘和混合A
1046,001326,鹏华弘和混合C
1047,001327,鹏华弘华混合A
1048,001328,鹏华弘华混合C
1049,001329,鹏华弘实混合A
1050,001330,鹏华弘实混合C
1051,001331,鹏华弘信混合A
1052,001332,鹏华弘信混合C
1053,001334,南方利鑫A
1054,001335,南方利众A
1055,001336,鹏华弘益混合A
1056,001337,鹏华弘益混合C
1057,001338,安信稳健增值混合C
1058,001339,兴银鼎新灵活配置混合
1059,001342,易方达新享混合A
1060,001343,易方达新享混合C
1061,001344,易方达沪深300医药ETF联接
1062,001345,富国新收益灵活配置混合A
1063,001347,富国新收益灵活配置混合C
1064,001348,大摩新机遇混合
1065,001349,富国改革动力混合
1066,001351,诺安中证500指数增强
1067,001352,民生加银新战略混合
1068,001355,广发聚泰混合A
1069,001356,广发聚泰混合C
1070,001357,泓德泓富混合A
1071,001358,宝盈祥泰混合
1072,001359,国联安添鑫灵活配置混合A
1073,001361,景顺中证TMT150ETF联接
1074,001362,景顺长城领先回报混合A
1075,001363,长城久惠灵活配置混合
1076,001364,大成景润灵活配置混合
1077,001365,大成正向回报灵活配置混合
1078,001366,金鹰产业整合混合
1079,001367,德邦新添利债券A
1080,001368,兴业稳固收益一年理财债券
1081,001369,兴业稳固收益两年理财债券
1082,001370,中银新趋势混合
1083,001371,富国沪港深价值混合
1084,001373,易方达新丝路灵活配置混合
1085,001374,华夏现金增利货币B
1086,001375,金元顺安优质精选混合C
1087,001376,泓德泓富混合C
1088,001379,景顺长城领先回报混合C
1089,001380,鹏华弘盛混合C
1090,001381,鹏华弘泽混合C
1091,001382,易方达国企改革混合
1092,001384,东方新思路混合A
1093,001385,东方新思路混合C
1094,001386,天弘弘运宝货币A
1095,001387,中融新经济混合A
1096,001388,中融新经济混合C
1097,001389,中融鑫视野混合A
1098,001390,中融鑫视野混合C
1099,001391,天弘弘运宝货币B
1100,001392,国富金融地产混合A
1101,001393,国富金融地产混合C
1102,001396,建信互联网+产业升级股票
1103,001397,建信精工制造指数增强
1104,001398,华泰柏瑞健康生活混合
1105,001399,安信鑫安得利混合A
1106,001400,安信鑫安得利混合C
1107,001401,德邦如意货币
1108,001402,信诚新选混合A
1109,001403,招商国企改革主题混合基金
1110,001404,招商移动互联网产业股票基金
1111,001405,东方红策略精选混合A
1112,001406,东方红策略精选混合C
1113,001407,景顺长城稳健回报混合C
1114,001408,建信鑫丰回报灵活配置混合A
1115,001409,工银互联网加股票
1116,001410,信达澳银新能源产业股票
1117,001411,诺安创新驱动混合A
1118,001412,德邦鑫星价值灵活配置混合A
1119,001413,中融鑫起点混合A
1120,001414,中融鑫起点混合C
1121,001415,信诚新锐混合A
1122,001416,嘉实事件驱动股票
1123,001417,汇添富医疗服务混合
1124,001418,泰达宏利创益混合A
1125,001419,泰达宏利新思路混合A
1126,001420,南方大数据300A
1127,001421,南方量化成长
1128,001422,景顺长城安享回报混合A
1129,001423,景顺长城安享回报混合C
1130,001424,博时新起点混合A
1131,001425,博时新起点混合C
1132,001426,南方大数据300C
1133,001427,招商丰泽混合A
1134,001428,工银瑞信灵活配置混合B
1135,001430,中邮乐享收益灵活配置混合
1136,001433,易方达瑞景混合
1137,001437,易方达瑞享混合I
1138,001438,易方达瑞享混合E
1139,001441,易方达瑞信混合I
1140,001442,易方达瑞信混合E
1141,001443,易方达瑞选灵活配置混合I
1142,001444,易方达瑞选灵活配置混合E
1143,001445,华安国企改革主题灵活配置混
1144,001446,招商丰泽混合C
1145,001447,天弘惠利混合
1146,001448,华商双翼平衡混合
1147,001449,华商双驱优选混合
1148,001453,鹏华弘鑫混合A
1149,001454,鹏华弘鑫混合C
1150,001455,景顺长城中证500ETF联接
1151,001457,华商新常态混合
1152,001463,光大一带一路混合
1153,001464,光大鼎鑫混合A
1154,001466,华富永鑫灵活配置混合A
1155,001467,华富永鑫灵活配置混合C
1156,001468,广发改革混合
1157,001469,广发中证全指金融地产联接A
1158,001470,融通通鑫灵活配置混合
1159,001471,融通新能源灵活配置混合
1160,001473,建信大安全战略精选股票
1161,001474,兴银丰盈灵活配置
1162,001475,易方达国防军工混合
1163,001476,中银智能制造股票
1164,001477,泰康薪意保货币A
1165,001478,泰康薪意保货币B
1166,001479,中邮风格轮动灵活配置混合
1167,001480,财通成长优选混合
1168,001481,华宝标普油气上游股票美元
1169,001482,上投摩根新兴服务股票
1170,001484,天弘新价值混合
1171,001485,华安添颐混合
1172,001487,宝盈优势产业混合
1173,001488,万家瑞丰灵活配置混合A
1174,001489,万家瑞丰灵活配置混合C
1175,001490,汇添富国企创新股票
1176,001495,东方新价值混合A
1177,001496,工银聚焦30股票
1178,001497,大成月添利债券E
1179,001498,建信鑫荣回报灵活配置混合
1180,001499,国投瑞银新增长混合
